"f1" "f2"
"127" 5.86805630018905 3.11380280128584
"128" 6.09312175149954 2.93158614148637
"129" 6.00112448963841 2.87080639550341
"130" 5.93548541843088 2.99270737237364
"131" 5.96694011201072 3.98801305719426
"132" 5.91563723608452 3.99347059851584
"133" 6.04977696641828 4.04852955559165
"134" 6.14884904709035 3.94045090973805
"135" 5.94535241052324 3.98503322561755
"136" 5.91532418361169 3.95652480688475
"137" 5.97536634719151 3.99206697769766
"138" 6.06630241458559 4.15351522661221
"139" 5.9145802625531 3.93935171407227
"140" 5.8798685184661 3.86526373261498
