"feature1" "feature2" "feature3" "label"
"39" 0.490667803187764 0.0949548437171051 0.837899383175333 1
"40" 0.361350017049954 -0.332380876669579 0.524894743715418 1
"41" 0.193429702730909 0.452379047126258 0.233689679947686 1
"42" 0.380098819379255 0.332222031951372 0.541161788716911 1
"43" 0.303696301096297 -0.376791464613439 0.420881948057746 1
"44" 0.382427628376944 0.351486556755511 0.584921294923724 1
"45" 0.509681978907607 -0.118428290626282 0.822018775649384 1
"46" 0.409236065918815 -0.292735762583407 0.658947713373439 1
"47" 0.138859148162617 -0.458380465454232 0.149747602693384 1
"48" 0.292263175717019 0.385954812653099 0.439449890548505 1
"49" 0.222563637156281 0.451384673714333 0.238363437210453 1
"50" 0.185311031460306 -0.418194501635846 0.260393779644664 1
"51" 0.386608982994526 -0.278244790712987 0.622215869923356 1
"52" 0.359948085781542 0.351466225066888 0.470816987736551 1
"53" 0.449307011234325 -0.257765509531087 0.667819185598781 1
"54" 0.492064956746458 -0.143851892073859 0.792362774991431 1
"55" 0.498577074504088 0.0465339592689382 0.846804238628433 1
"56" 0.50178584265184 0.0539700343256936 0.819478940819025 1
"57" 0.322586244358824 0.379287200063327 0.455978371804066 1
"58" 0.0717646413975502 0.521548402030357 0.0641978540057722 1
"59" 0.149542072508801 -0.442142977025613 0.166633293691161 1
"60" 0.172323817011827 0.472293097808722 0.215658026349902 1
"61" 0.370161685337459 0.350886944277434 0.5164595315799 1
"62" 0.339199503736274 0.361842234758859 0.504265350842801 1
"63" 0.435035111469585 0.254737171159993 0.697071829670034 1
"64" 0.131574408090895 -0.452480752359339 0.160341944587816 1
"65" 0.0498748733096119 -0.514831593237871 0.0495805997190302 1
"66" 0.336014889376257 -0.341262131760275 0.443909804210962 1
"67" 0.509384915949431 0.111337728585874 0.885088625456493 1
"68" 0.163139654635841 0.476372263001362 0.182238070029261 1
"69" 0.179779718940371 -0.498601438315897 0.173112413773153 1
"70" 0.358134791335202 -0.337381078722492 0.519666588699365 1
"71" 0.356579913410275 -0.290694594081319 0.608885164289547 1
"72" 0.157358411099619 -0.463565707090821 0.167438901095635 1
"73" 0.501978878683238 0.0760130220380506 0.862204668209116 1
"74" 0.457113741037302 0.0306986361010332 0.804394284503873 1
"75" 0.370004103676501 0.344933236729846 0.499177024453966 1
"76" 0.272097742916332 0.450275706489535 0.358568331496904 1
"77" 0.0912679200557878 -0.481021040462682 0.114216951714919 1
"78" 0.0573030963752389 0.520845864087712 0.0754959433248555 1
"79" 0.0548734573115474 -0.449085090095495 0.0703402827505187 1
"80" 0.270357582860938 0.426206887356769 0.330233947704707 1
"81" 0.39518535717507 -0.313615222121148 0.54074448222295 1
"82" 0.532114498484513 -0.0105856125405796 0.873924895572562 1
"83" 0.437880693536001 -0.250859605307198 0.662032642612773 1
"84" 0.399096700686501 -0.32894341937579 0.536089335039643 1
"85" 0.17460864108774 0.451586117632811 0.257091350661434 1
"86" 0.439678467812395 0.21484019169974 0.732157233447919 1
"87" 0.456884334509405 -0.285414661125813 0.654913734422805 1
"88" 0.49349066136464 0.0198099460483419 0.848270217921207 1
"89" 0.174980858956964 0.496042636289639 0.232432260223369 1
"90" 0.484120866760527 0.273187656064292 0.728008366939453 1
"91" 0.0745129557026944 0.468626909225551 0.0668703940109214 1
"92" 0.431792542550372 0.180044359638202 0.693898906250703 1
"93" 0.0700347967193582 -0.522725889309359 0.0559289630568176 1
"94" 0.383129214661319 -0.322295904315917 0.566767641202394 1
"95" 0.0821312062485603 -0.493555868669749 0.0903926374497017 1
"96" 0.434524643814944 0.253265047161021 0.713643132390993 1
"97" 0.444654734796451 0.220930824791076 0.697495686322897 1
"98" 0.113606399509336 0.523163283061923 0.137829243653539 1
"99" 0.347417549780494 -0.39183823101017 0.460200054942858 1
"100" 0.446734586036629 -0.231395960758876 0.713877758865103 1
"101" 0.433502363242487 -0.222812087405713 0.679579721115109 1
"102" 0.459208692890574 0.116569553922056 0.798079593626205 1
"103" 0.339427685529716 0.36202001913388 0.460063067078165 1
"104" 0.255648785766067 0.436350572517311 0.343899890739777 1
"105" 0.461066421408139 0.182938257248286 0.748629188639506 1
"106" 0.495762196973682 0.0358341424073109 0.82353670172203 1
"107" -0.00987713223516432 0.502918403972547 -0.00602289084284131 1
"108" 0.491417170972401 -0.136118189721283 0.857849636870885 1
"109" 0.436697907776129 -0.203625760109978 0.698517669744386 1
"110" 0.283108006783344 -0.391379891311128 0.365126203240764 1
"111" 0.383566558732752 0.305292052092239 0.578448915965856 1
"112" 0.299391888366666 0.379928825847103 0.377224889600591 1
"113" 0.474416831591789 -0.197571345757155 0.742810950235738 1
"114" 0.0584600744548545 -0.502883161869658 0.0902486359613564 1
"115" 0.473704177062117 -0.0456565166856205 0.792687009110364 1
"116" 0.106780704026708 -0.493449475565846 0.116975990200641 1
"117" 0.514970300979304 -0.0804778824631084 0.866498843135073 1
"118" 0.379023948434812 0.325387573755233 0.573070957920058 1
"119" 0.463214191274476 0.190697830387098 0.72324228971151 1
"120" 0.280393494480947 -0.426569568033907 0.367333468186275 1
"121" 0.421921579337606 -0.292573168697144 0.662892278997999 1
"122" 0.452361518183635 -0.229413147932603 0.718176597058253 1
"123" 0.501948314785774 -0.166157628105089 0.802016928572827 1
"124" 0.0670378426312127 0.477310199925298 0.0901460817740592 1
"125" 0.553537401094337 -0.131670546467598 0.863614501339639 1
"126" 0.299668410662819 0.406331289865388 0.384919583060726 1
"127" 0.469897803100911 -0.0809926914794904 0.790466696370984 1
"128" 0.432509680934583 -0.258107533348544 0.631525964344023 1
"129" 0.115459176169352 0.518814560313862 0.0648586578818358 1
"130" 0.288913199036433 -0.431842218228802 0.347941805052734 1
"131" 0.409202659450212 0.273199914108927 0.645767213192448 1
"132" 0.30514963543677 0.360924698123029 0.430714467854873 1
"133" 0.206940647441046 0.454040606450498 0.229128572461726 1
"134" 0.508523177809399 0.143493612155664 0.790764887021463 1
"135" 0.407641026535796 0.256414401705381 0.637689209202784 1
"136" 0.463927968595159 0.0553782682013095 0.81364373475591 1
"137" 0.148606736541241 -0.486942113296426 0.163870346569172 1
"138" 0.217224833638488 0.492825852589727 0.246022237853868 1
"139" 0.155918741604267 0.501517466155021 0.169265729844578 1
"140" 0.289096719399363 -0.415724722698282 0.412883260675368 1
"141" 0.175898756347396 0.480766679084284 0.161833137619566 1
"142" 0.528923188701739 0.0418173030050494 0.889884694773402 1
"143" 0.331543752661062 -0.395903681797278 0.415757861524192 1
"144" 0.208633569984149 0.479726691344439 0.257755373424112 1
"145" 0.455648677611023 -0.282534820124538 0.668625780959514 1
"146" 0.115984140443386 0.498111609181514 0.111909433157485 1
"147" 0.0962888986323586 0.479426057863339 0.123100170861218 1
"148" 0.485275726891471 -0.195801522899268 0.781733445716437 1
"149" 0.0720840931694756 -0.504203236408278 0.055210734434829 1
"150" 0.451708353857552 0.191893059782359 0.722191682303014 1
"151" 0.475940935011766 0.163141598721775 0.775554453526951 1
"152" 0.226331295839682 -0.46645484070067 0.23190437592732 1
"153" 0.108674184129626 0.463441621342599 0.074661850913169 1
"154" 0.0949208546437953 -0.530255615712414 0.0992966432050212 1
"155" 0.468182026137977 0.164986081990374 0.804701941475646 1
"156" 0.470187266981354 -0.1046888958604 0.790485811578677 1
"157" 0.255281864296414 0.426947128657514 0.265493655005804 1
"158" 0.310977392812268 0.378369043948023 0.443446712760557 1
"159" 0.208052981922921 0.478225154562079 0.23977986610625 1
"160" 0.081071052947836 0.49536283265366 0.0961833022064223 1
"161" 0.217839489119633 -0.472535075284434 0.240246508728576 1
"162" 0.457234245030425 -0.144992168263316 0.736507500385199 1
"163" 0.0224286872350049 0.55241214876755 0.0238312137658616 1
"164" 0.412960182507836 -0.290465125522162 0.662227227695425 1
"165" 0.452816029249883 -0.0103352098003098 0.738212209570745 1
"166" 0.223563016606949 -0.427203395881759 0.250101084538371 1
"167" 0.312688327174337 0.434522702934447 0.415574153742398 1
"168" 0.256059115971603 0.43728670301931 0.33896615928894 1
"169" 0.267337082172409 -0.41109398610606 0.333372047958675 1
"170" 0.40126129050809 0.31523108835417 0.557172526243376 1
"171" 0.499951674589897 -0.103634456963036 0.822839548013283 1
"172" 0.401464255737276 -0.323553230491224 0.567049859743549 1
"173" 0.514490149108417 0.0958791210615704 0.818169059170674 1
"174" 0.431274116356672 0.161454031274837 0.678016500125735 1
"175" 0.524068988116868 0.0373088696820562 0.848806361141022 1
"176" 0.488539298995526 0.277349000877012 0.701151399321487 1
"177" 0.464523909884813 -0.0568110977863116 0.814431635249972 1
"178" 0.214227076105012 0.459049668344352 0.247235399499142 1
"179" 0.412611505524742 -0.29127093159861 0.577698509631455 1
"180" 0.540416582767097 -0.0223234700471309 0.903161035480333 1
"181" 0.391274418560044 -0.277177097233329 0.609242675831137 1
"182" 0.444352950390604 0.182303823936032 0.666612431902233 1
"183" 0.316101880816158 0.38262514520321 0.418802996526509 1
"184" 0.314861668488701 0.460110901370308 0.35304489244874 1
"185" 0.356127479559448 0.291879385215605 0.57307491236721 1
"186" 0.108101430084327 0.503985981794816 0.106107731317355 1
"187" -0.0169063233966322 -0.525567790235019 -0.0593640075256879 1
"188" 0.401787847034969 -0.186008312239697 0.68188772480844 1
"189" 0.131874205303795 0.508204642337593 0.115085772070329 1
"190" 0.560951057239675 -0.0173060050233238 0.882292280942259 1
"191" 0.345591974383754 -0.360669584000958 0.472990399614609 1
"192" 0.274228575673958 -0.43389961406628 0.313170093477541 1
"193" 0.291556360214459 -0.412579218643864 0.395470797110951 1
"194" 0.294544551600343 -0.401576431161427 0.413745450732033 1
"195" 0.436263069181937 -0.231140564043554 0.685992940379199 1
"196" 0.408292881990207 -0.284955672603166 0.600209321787683 1
"197" 0.102656164444549 0.48791527156703 0.102570846808655 1
"198" 0.41619446931505 -0.180690409783995 0.66425549008835 1
"199" 0.442219822877896 0.212917736147483 0.764580215640391 1
"200" 0.143729854184331 0.50907809710035 0.153171526921447 1
"201" 0.416032637182475 -0.26222477128879 0.664714044630666 1
"202" 0.505414189446452 0.0855613532839153 0.880416142849091 1
"203" 0.454914236715682 -0.275076158433999 0.672468087620841 1
"204" 0.195635665502828 -0.480185978402486 0.186395561920044 1
"205" 0.0379806793785825 0.512422824723582 0.0294769629893038 1
"206" 0.446488856237943 -0.172605007400061 0.704379186981568 1
"207" 0.105834474420958 -0.531533789696641 0.1253691200048 1
"208" 0.26664556889914 -0.43008216118458 0.347163353717742 1
"209" 0.491257074958171 -0.227569924379331 0.742542958371186 1
"210" 0.078380781606869 0.488773007118056 0.0900436093324796 1
"211" 0.412399793662864 -0.307389204921773 0.606802294679056 1
"212" 0.402334737767578 0.252711558760469 0.633982215013561 1
"213" 0.374642645129546 -0.327365942706886 0.595973209873272 1
"214" 0.165811705170333 -0.459780556318338 0.231334811609951 1
"215" 0.22752049063332 0.460165136727879 0.210277235224866 1
"216" 0.388903506147109 -0.360563491816514 0.53842151279321 1
"217" 0.254338190359063 -0.411709711654106 0.340160961800037 1
"218" 0.475476809406365 0.0216126970213723 0.793048466930479 1
"219" 0.385403241984152 -0.350168099162908 0.555703953234277 1
"220" 0.433303109710341 0.286263949020168 0.633272011949684 1
"221" 0.23166900253537 -0.446714578187798 0.326811226337676 1
"222" 0.491332369821976 -0.00630627610842351 0.851238902185061 1
"223" 0.2435332559686 -0.449436387497167 0.340669218357499 1
"224" 0.225739822234418 0.443474911464385 0.25205623240855 1
"225" 0.173971326670951 0.455203539390817 0.170383276287421 1
"226" -0.0304613368960393 0.513965372975937 -0.0628468964627531 1
"227" 0.236737170868537 0.487387864098401 0.242578534439233 1
"228" 0.0443846931216764 -0.468097196141195 0.0604421970270608 1
"229" 0.506655980229083 0.0721462396167561 0.854342879570805 1
"230" 0.45226328151652 0.197741442465509 0.693546249772288 1
"231" 0.360024190849526 0.322752889870867 0.495996348961289 1
"232" 0.500218381596874 0.21945388699777 0.750345578833872 1
"233" 0.184084779188711 0.464398461779101 0.205450464706432 1
"234" 0.29654639235639 0.316503598110439 0.457567999387065 1
"235" 0.064838859416044 0.46247783088289 0.0361926995628691 1
"236" 0.33292516304993 -0.393402357581523 0.447843335962752 1
"237" 0.0410462057337103 0.508345273935833 0.0494733060824241 1
"238" 0.435067232059154 -0.291249162255055 0.627750163732473 1
"239" -0.0109959827366573 0.489727308476494 -0.0147823333323112 1
"240" 0.510524145459928 0.11487889728597 0.815317002642164 1
"241" 0.460306467383846 -0.207687606541315 0.739346664007417 1
"242" 0.438184584203084 -0.0108201495125218 0.824602082106218 1
"243" 0.263781657266679 -0.423992300012547 0.331923483268367 1
"244" 0.274684331233171 -0.450181381246515 0.297564860273278 1
"245" 0.187017881512613 0.462907018982416 0.184928842251275 1
"246" 0.459477573040676 0.270722602717036 0.714119834097275 1
"247" 0.016587301316643 0.484136909759653 0.0514087669442028 1
"248" 0.328332100365878 -0.35065105875071 0.445649218983273 1
"249" 0.00699736027173744 0.545159262747048 0.00184100694237117 1
"250" 0.345794818630832 0.365809867003971 0.46634277608714 1
"251" 0.491769361686276 0.117226271896574 0.791442873857325 1
"252" 0.458317576222426 -0.177051715654601 0.783876763034106 1
"253" 0.176597163944721 0.534757466256024 0.146770388655912 1
"254" 0.503229851989033 -0.153007940265434 0.80702202993183 1
"255" 0.0649802290835638 -0.49580625556167 0.0791501257853295 1
"256" 0.0565170578509993 -0.511724768019773 0.0450243586005199 1
"257" 0.48990938371127 -0.181438925832181 0.800648717595081 1
"258" 0.0247193618515305 0.483282648672805 0.0319376507344085 1
"259" 0.246617361994234 -0.403649468725959 0.337234954967202 1
"260" 0.428740281695836 0.26392714874217 0.641925586016787 1
"261" 0.394336344510156 0.261217223705442 0.619465616808236 1
"262" 0.0416721050769022 -0.52717728744667 0.0241786720975114 1
"263" 0.494120632965001 -0.0760224753963265 0.845651027836841 1
"264" 0.439453017992138 -0.291696520951111 0.603990315965135 1
"265" 0.486067213461606 0.195843679839297 0.733948947731335 1
"266" 0.444082564956982 -0.201371363500484 0.733461777238246 1
"267" 0.244676150985483 0.451344017985045 0.267093859630676 1
"268" 0.411708051762453 -0.264422613615811 0.66561201000351 1
"269" 0.390224728381916 0.29630054760296 0.610400405524179 1
"270" 0.0851408037983245 -0.522696164196513 0.153753669775555 1
"271" 0.0171726143989468 -0.489878092853416 -0.0013589792654127 1
"272" 0.286535956959434 0.334273910113021 0.432684440904101 1
"273" 0.393620068495589 0.244083610897596 0.657312195767967 1
"274" 0.182829053240467 -0.437994587119002 0.197199045218365 1
"275" 0.347717581912504 0.368778643973113 0.453211795120835 1
"276" 0.102734456999516 -0.507367801789315 0.143913980582485 1
"277" 0.50168865547117 -0.0792531637173083 0.853972190267846 1
"278" 0.407175650128383 0.275900642498191 0.61184027097542 1
"279" 0.291723153314599 0.413326446441374 0.354378292076887 1
"280" 0.379211132824036 -0.341632532796479 0.523425564333327 1
"281" 0.116040641883637 -0.519975423250681 0.0829787723195219 1
"282" 0.327565493152056 0.428276906930663 0.386090939497882 1
"283" 0.389793264344013 -0.407608064882405 0.48983560937617 1
"284" 0.309478254033288 -0.368567642519203 0.421474468197772 1
"285" 0.429243938330322 -0.165057342957116 0.729338565754273 1
"286" 0.0172562940986357 -0.531015330053258 0.0216925661648627 1
"287" 0.269639090904024 -0.395299268758463 0.396207780386475 1
"288" 0.483148157148006 -0.185406840008918 0.769815546121666 1
"289" 0.467684144252751 0.143372672762518 0.769378058663952 1
"290" 0.327104419338203 0.354114318638172 0.437012133317939 1
"291" 0.25250377163195 -0.448394025764157 0.262841161382313 1
"292" 0.478006860000595 -0.148665690990562 0.826890565947744 1
"293" 0.0989158846379227 -0.51688225618892 0.102442338794992 1
"294" 0.328500725493986 0.312588338473174 0.543867518178979 1
"295" 0.381746932265205 0.191761075445933 0.644016099206394 1
"296" 0.0179670797696968 0.480370211379126 0.0608921899793684 1
"297" 0.230535846988819 0.368756690110835 0.335817698205017 1
"298" 0.212381890871599 0.444426431014412 0.279217207247081 1
"299" 0.426117437206065 0.279291167339311 0.633501661069938 1
"300" 0.286555593884187 -0.405797067856901 0.398121758531875 1
"301" 0.486008781702384 -0.144641862158665 0.761302032308076 1
"302" 0.45164400450665 -0.112909318195534 0.744931413471351 1
"303" 0.409187008525223 0.283673157067255 0.629841092486576 1
"304" 0.449533358334125 0.297393573320012 0.63969498026249 1
"305" 0.495393187808773 0.000230206516431046 0.81628515119564 1
"306" 0.231562963459749 0.435996360588783 0.307627186829487 1
"307" 0.262332556590406 -0.476818731363758 0.300890141265495 1
"308" 0.374140831818546 -0.314180999511153 0.535265858951767 1
"309" 0.44403703137623 0.151756616208817 0.766946656872451 1
"310" 0.424410085133769 -0.164006198541615 0.722665523506015 1
"311" 0.423764362513379 0.302048265874604 0.624062474169359 1
"312" 0.147859028308944 0.48829570926802 0.180519732490226 1
"313" 0.494891344206906 -0.0916970348998855 0.841714557436574 1
"314" 0.361857745359232 0.315087816851648 0.55481208690213 1
"315" 0.413032144979407 -0.303729503250184 0.617460516958378 1
"316" 0.319231083892191 0.346315408179863 0.435795782136739 1
"317" 0.405110824771028 -0.148410906040469 0.72453760921794 1
"318" -0.0118416783131014 -0.52804707675011 -0.0388202372221532 1
"319" 0.324891205664491 -0.379012478375393 0.467405972080156 1
"320" 0.0884888337361868 -0.456926943042064 0.093505041131181 1
"321" 0.448795126292309 -0.156061509343558 0.729504050202863 1
"322" 0.49279227258731 -0.0699707569291918 0.826573213246206 1
"323" 0.350009622742975 -0.437742642816952 0.422899860889932 1
"324" 0.539662608360677 0.152052454775677 0.841259776923957 1
"325" 0.480296008927121 -0.185028175690685 0.758866613492364 1
"326" 0.224768303973666 -0.462850861824835 0.23210403815915 1
"327" 0.530081941026543 0.0178684689312649 0.878710633659887 1
"328" 0.250773957937354 -0.443988486427258 0.311601036854656 1
"329" 0.435293624001837 0.283464983135117 0.663045467044837 1
"330" 0.37736394035478 0.317045433616431 0.557370581402394 1
"331" 0.356918681503527 -0.36146436022025 0.491615257062961 1
"332" 0.393672098655757 0.338847870384942 0.551800457506895 1
"333" 0.0963435954507236 0.502267624150442 0.104007506041159 1
"334" 0.340013830532629 -0.399855704553079 0.448782264621516 1
"335" 0.29677782048712 0.396191413354487 0.373384844045488 1
"336" 0.277118994991561 0.40486876853523 0.398966286964998 1
"337" 0.344397742154211 0.375495909074089 0.467790768668085 1
"338" 0.320095407517969 0.438690181332305 0.378710440506825 1
"339" 0.0723829896648987 0.511467365806619 0.0738001554561097 1
"340" 0.112054505911332 -0.501037613759254 0.129495382785219 1
"341" 0.127297822346555 0.540728934177367 0.118424826467128 1
"342" 0.109005498535457 0.496522099212044 0.0969389124188847 1
"343" 0.346751987664539 0.317642423676525 0.522776821339372 1
"344" 0.197289266315134 -0.419829939742279 0.208045748882299 1
"345" 0.393539720485181 -0.274634271134921 0.607895325280897 1
"346" 0.425895971531782 0.18986121543771 0.711157628572742 1
"347" 0.155701718546881 -0.462897087841024 0.184649962005956 1
"348" 0.424986930599035 0.253626409096611 0.647053062634794 1
"349" 0.473708109821104 0.177998205503718 0.760855605258532 1
"350" 0.382690079803932 -0.337356931979799 0.549214624591998 1
"351" 0.0629223105022272 -0.539110100469516 0.0686379142330241 1
"352" 0.352013133740171 -0.386953691116577 0.456773371193373 1
"353" 0.0302208488395265 -0.476199133095494 -0.000188099376945118 1
"354" 0.312983083335154 -0.363146362876634 0.430717721821079 1
"355" 0.388387114309096 0.26245233712254 0.589649773621401 1
"356" 0.41081313403565 -0.261591138788231 0.665993035026539 1
"357" 0.0759486645360833 -0.492226405123948 0.0785304693401447 1
"358" 0.342561110250357 0.338169121419564 0.479248496550398 1
"359" 0.238770680985545 -0.440085698266947 0.298765310664386 1
"360" 0.0903489816336951 0.532113177702882 0.160848026607122 1
"361" 0.384566334130233 -0.279920440427188 0.567366515721868 1
"362" 0.393156316127374 0.344862788702342 0.512949244408145 1
"363" 0.0597858595599002 0.489094418732741 0.0322954107987533 1
"364" 0.468974666114137 0.0862500210872048 0.848681051334946 1
"365" 0.455657619353912 -0.190729512153223 0.705394917982769 1
"366" 0.309043358220171 0.370618628401847 0.432280734272452 1
"367" 0.456072400191865 -0.25632375773342 0.652651284376323 1
"368" 0.137132337076349 0.497968199054616 0.15499529414927 1
"369" 0.317111823748788 0.39799103141749 0.399983669609893 1
"370" 0.290590799263402 -0.408526186465285 0.395545870996498 1
"371" 0.088709626602637 -0.479433794112767 0.102737058823318 1
"372" 0.469819242996763 -0.132621352037608 0.768638601496486 1
"373" 0.351158138712472 0.366850663671657 0.485984057498448 1
"374" 0.248329566581183 -0.462561838467529 0.297393126194303 1
"375" 0.371684244663883 0.345825443092001 0.525208105979181 1
"376" 0.514466200098072 -0.188762778898619 0.799900569170373 1
"377" 0.0780540782135071 -0.516014605561525 0.0865963037905709 1
"378" 0.491990876823163 -0.117864536241947 0.810174823823106 1
"379" 0.0120291188396092 -0.503700499549844 -0.000694082187580122 1
"380" 0.34689471753914 -0.370862871470154 0.468256845668828 1
"381" 0.480498684634992 -0.0741598173173219 0.789511735644381 1
"382" 0.306095068075023 0.394202268761961 0.401802660625044 1
"383" 0.3969586335334 0.342925508141109 0.504456073820229 1
"384" 0.266170769520694 -0.424090016732188 0.330377739679117 1
"385" 0.461116360493077 0.237391948726508 0.7303369913498 1
"386" 0.296347599314612 -0.424849906572211 0.369913164525127 1
"387" 0.207827266644074 0.456906078175158 0.280163660268521 1
"388" 0.0936166846035242 -0.516352136395621 0.111520577238149 1
"389" 0.0251055777802983 0.57045495127055 9.39376170537784e-05 1
"390" 0.358282229599314 -0.354855657856984 0.501788839406048 1
"391" 0.180555863303718 0.474248690023379 0.207181832838926 1
"392" 0.0976971826250247 -0.522481614206716 0.108549115424963 1
"393" 0.353532457641687 -0.342483521271222 0.494942520188156 1
"394" 0.500826818048689 -0.0211413374474813 0.812982973841216 1
"395" 0.0665736328340322 0.501051350607023 0.0552570263018384 1
"396" 0.495762090455082 0.033230949076179 0.857097375361723 1
"397" 0.418658270713311 0.345875079849542 0.583477035300006 1
"398" 0.464770075251298 0.180936156778303 0.776156548434825 1
"399" 0.501266795634125 0.0248061585127813 0.837050234448333 1
"400" 0.152586440401876 -0.48734693010542 0.17577951753616 1
"401" 0.40088270810188 -0.247314510659538 0.581492727394732 1
"402" 0.403331291435637 0.315934995177818 0.628802026241282 1
"403" 0.419432681777472 0.218471941731282 0.686827504022353 1
"404" 0.178007055289982 0.440594323089067 0.228632483969637 1
"405" 0.160327573888726 0.472366575193329 0.198868855740367 1
"406" 0.500476270742292 -0.112867003707721 0.831449918325153 1
"407" 0.474262377897365 -0.179553997110085 0.744084640160071 1
"408" 0.325977111665912 -0.362769453410683 0.407940711992561 1
"409" 0.145149837338846 0.523903094015516 0.153221826092412 1
"410" 0.469533339139657 0.215904756635949 0.742878164185191 1
"411" 0.482915409849871 -0.246222118826105 0.742132148325689 1
"412" 0.144214762901407 0.475262504406917 0.114687900654155 1
"413" 0.478330704147396 0.207206205677451 0.71508918419388 1
"414" 0.292152379295648 0.397102158612854 0.422575034067875 1
"415" 0.304679533757151 0.325398514714866 0.48221955663868 1
"416" 0.513874204190996 -0.0658343982612544 0.797382346486652 1
"417" 0.435237987602639 -0.262696128844562 0.676407562188987 1
"418" 0.524693704368764 0.0448181871175646 0.874172547372987 1
"419" 0.457131639384071 -0.108342178454443 0.791383174883304 1
"420" 0.202390433912179 0.468792698518949 0.200979280877568 1
"421" 0.008145508152266 -0.505943222660331 0.0164620569229013 1
"422" 0.0679614188436796 0.493796489229097 0.0212472881114765 1
"423" 0.288250575721195 -0.417353559910449 0.410107760075318 1
"424" 0.132374887355327 0.487549588053898 0.144332618097912 1
"425" 0.483388363583336 -0.0564879827903157 0.757891844201568 1
"426" 0.183581450826774 0.510603404731603 0.188878697302558 1
"427" 0.127573713650186 -0.501272444121508 0.0956517447509339 1
"428" 0.512311463862509 0.132887923327305 0.849835792963743 1
"429" 0.520127343063924 -0.0433244243348214 0.86863617806929 1
"430" 0.490437419428214 0.0848974714621467 0.851767804233815 1
"431" 0.0400804342815937 0.510983509903282 0.0746666541538862 1
"432" 0.180813248702917 0.505080152886976 0.156347930671272 1
"433" 0.534737919113018 0.0694561040384823 0.81262636333833 1
"434" 0.124747151911099 -0.423273653158973 0.113654430884521 1
"435" 0.446626193658983 -0.121119365788566 0.75823961459932 1
"436" 0.301937953578499 -0.445425663382669 0.361916743038808 1
"437" 0.236203182360243 0.473748132443687 0.256579198483726 1
"438" 0.1205800339874 0.513070235939464 0.091868892414614 1
"439" 0.328337496334095 0.414068223038608 0.393924123305319 1
"440" 0.50819253501491 -0.0667365343418474 0.853862212513807 1
"441" 0.207898895859136 0.432735015085191 0.254371780337428 1
"442" 0.506393755292223 0.0296352886733593 0.835607610613012 1
"443" 0.42400585349166 0.286369455545721 0.618883229023117 1
"444" 0.100225870809188 -0.542484106186728 0.0601316722991868 1
"445" 0.477798578515917 -0.157785112338484 0.773402986778574 1
"446" 0.52373558414764 0.0285938316779776 0.827602549533395 1
"447" 0.383946130875579 -0.327563221710615 0.527498091404513 1
"448" 0.32092378833694 -0.412739829965762 0.373651826777886 1
"449" 0.487430114885316 -0.00958211547390791 0.832730736566282 1
"450" 0.367925844473999 -0.348001633013966 0.441311288392382 1
"451" 0.481561573147598 0.229229825036707 0.745036932484098 1
"452" 0.386078350772474 0.36804310027888 0.549120128314236 1
